5000 12000
1923 4599 1
1923 2032 58
1924 235 84
1924 4819 50
1924 3231 86
1925 3259 29
1925 4802 46
1925 1288 50
1926 4321 39
1926 2466 71
1926 154 37
1927 361 5
1927 1747 11
1927 1141 67
1928 2508 36
1928 4181 61
1928 2189 81
1929 2131 83
1929 1542 19
1929 1306 73
1930 1932 11
1930 3288 46
1930 2127 57
1931 819 57
1931 3910 64
1931 4043 20
1932 2162 99
1932 4700 68
1932 3393 24
1933 925 17
1933 1178 27
1933 1576 86
1934 574 45
1934 3356 42
1934 526 28
1935 3705 62
1935 874 80
1935 4572 67
1936 4746 26
1936 2740 37
1936 2465 98
1937 4165 35
1937 4693 23
1937 414 43
1938 4151 31
1938 4039 24
1938 3396 36
1939 304 35
1939 4055 43
1939 4581 26
1940 4796 91
1940 1449 61
1940 1526 31
1941 2638 71
1941 3882 44
1941 3002 53
1942 257 84
1942 624 8
1942 4104 93
1943 980 63
1943 2256 23
1943 4110 49
1944 4257 87
1944 4485 97
1944 4889 53
1945 4576 32
1945 932 57
1945 2179 6
1946 1985 57
1946 241 57
1946 715 89
1947 2071 21
1947 4420 82
1947 4194 36
1948 3899 98
1948 4102 20
1948 2158 62
1949 1941 51
1949 3558 79
1949 4511 8
1950 3549 66
1950 4727 57
1950 4049 67
1951 980 49
1951 4412 86
1951 3050 31
1952 4730 43
1952 75 80
1952 1727 26
1953 1523 32
1953 3582 42
1953 4790 15
1954 309 45
1954 4972 21
1954 3670 73
1955 4160 80
1955 1546 35
1955 1173 73
1956 1979 48
1956 604 53
1956 3415 81
1957 720 81
1957 2288 79
1957 2351 90
1958 328 21
1958 1253 42
1958 1562 33
1959 3021 63
1959 3375 18
1959 2690 44
1960 4301 26
1960 4364 13
1960 124 70
1961 2565 90
1961 244 44
1961 1882 24
1962 894 23
1962 2144 60
1962 3299 47
1963 623 93
1963 2332 43
1963 4087 35
1964 1163 31
1964 4860 94
1964 2322 59
1965 3781 66
1965 4964 92
1965 1524 28
1966 2712 98
1966 3974 75
1966 4229 73
1967 1591 16
1967 2303 7
1967 1511 58
1968 3397 47
1968 366 4
1968 1134 29
1969 732 54
1969 1504 47
1969 47 78
1970 343 50
1970 2793 32
1970 4256 49
1971 1200 97
1971 574 86
1971 2384 52
1972 323 95
1972 2686 88
1972 1296 62
1973 3435 41
1973 1249 41
1973 3689 94
1974 2841 71
1974 1585 57
1974 4214 60
1975 3258 59
1975 4160 81
1975 2784 40
1976 1948 33
1976 1562 3
1976 2106 98
1977 3761 89
1977 4693 48
1977 111 50
1978 2932 26
1978 1038 16
1978 477 46
1979 657 97
1979 3835 18
1979 1080 99
1980 1209 66
1980 2160 35
1980 3566 71
1981 4347 66
1981 4344 20
1981 461 70
1982 4197 35
1982 2349 24
1982 1873 90
1983 632 66
1983 1295 61
1983 685 98
1984 285 14
1984 3949 30
1984 1552 32
1985 4567 70
1985 666 75
1985 2787 35
1986 4473 65
1986 3141 12
1986 3603 22
1987 986 35
1987 973 34
1987 2401 42
1988 4015 44
1988 2277 16
1988 2882 41
1989 2719 38
1989 3392 100
1989 2645 24
1990 4209 9
1990 2055 5
1990 690 89
1991 1526 73
1991 4695 31
1991 3532 28
1992 1993 82
1992 3612 51
1992 3127 61
1993 3973 92
1993 4841 82
1993 4772 56
1994 4440 6
1994 2281 90
1994 1663 77
1995 2922 17
1995 302 41
1995 971 88
1996 2447 69
1996 4004 79
1996 4959 100
1997 3606 81
1997 2256 47
1997 448 21
1998 4248 61
1998 4767 2
1998 3856 78
1999 4622 74
1999 1077 68
1999 4797 21
2000 1731 32
2000 1675 14
2001 4204 6
2001 4911 58
2002 1672 46
2002 2660 35
2003 2606 73
2003 4512 69
2004 2689 85
2004 4091 29
2005 1586 62
2005 322 4
2006 4074 14
2006 4986 36
2007 4801 33
2007 2114 54
2008 2513 41
2008 4536 75
2009 1636 72
2009 3331 11
2010 3475 88
2010 3978 65
2011 331 37
2011 451 18
2012 93 70
2012 2529 72
2013 3214 24
2013 787 28
2014 178 78
2014 2464 72
2015 2178 52
2015 3545 57
2016 3864 3
2016 1569 96
2017 2 27
2017 272 88
2018 3859 46
2018 339 99
2019 2391 71
2019 3037 25
2020 168 80
2020 3370 97
2021 4338 62
2021 2375 45
2022 2460 73
2022 813 83
2023 26 81
2023 4938 17
2024 3659 53
2024 4929 85
2025 3353 99
2025 4376 62
2026 2125 73
2026 3613 18
2027 1401 48
2027 1951 69
2028 4946 19
2028 2667 38
2029 741 21
2029 42 20
2030 1921 54
2030 3107 37
2031 4775 60
2031 4920 84
2032 2196 57
2032 3396 45
2033 4217 8
2033 3952 24
2034 4054 92
2034 2347 95
2035 35 25
2035 1484 77
2036 1152 42
2036 2217 81
2037 739 47
2037 2084 12
2038 94 92
2038 4617 4
2039 3148 4
2039 3181 22
2040 1908 39
2040 2608 36
2041 643 47
2041 187 89
2042 2413 46
2042 2217 57
2043 2576 94
2043 3549 12
2044 1359 10
2044 1832 81
2045 1492 7
2045 3620 79
2046 4740 81
2046 548 38
2047 4478 43
2047 778 14
2048 2176 19
2048 3402 16
2049 1864 35
2049 4260 97
2050 2988 13
2050 4024 7
2051 997 97
2051 3526 94
2052 4476 47
2052 541 51
2053 4562 35
2053 568 43
2054 4371 67
2054 1808 93
2055 2744 33
2055 3744 72
2056 3624 41
2056 808 6
2057 1001 91
2057 1470 15
2058 4336 39
2058 1997 54
2059 3604 81
2059 1967 3
2060 1222 68
2060 2222 91
2061 3439 84
2061 4504 9
2062 1224 96
2062 2578 1
2063 3674 37
2063 1347 21
2064 2897 98
2064 462 97
2065 4930 70
2065 4160 39
2066 4174 40
2066 2626 80
2067 2669 97
2067 4519 72
2068 892 11
2068 1325 69
2069 660 80
2069 1188 46
2070 812 1
2070 420 76
2071 3356 1
2071 4344 44
2072 4177 64
2072 629 19
2073 2166 82
2073 3298 31
2074 4551 24
2074 552 75
2075 515 82
2075 35 54
2076 903 29
2076 749 96
2077 4067 99
2077 3871 15
2078 1288 39
2078 1197 12
2079 1229 73
2079 4505 81
2080 1873 83
2080 4515 6
2081 461 2
2081 3398 62
2082 1542 27
2082 1596 95
2083 2634 35
2083 474 17
2084 1325 70
2084 2353 13
2085 1662 53
2085 1976 23
2086 1803 4
2086 652 1
2087 4406 36
2087 4728 37
2088 945 9
2088 3847 99
2089 2062 93
2089 1735 91
2090 4826 39
2090 1701 18
2091 1357 19
2091 3929 40
2092 655 91
2092 1900 83
2093 1713 99
2093 787 27
2094 609 52
2094 3857 74
2095 2460 50
2095 121 76
2096 2730 36
2096 4471 79
2097 2155 49
2097 3250 11
2098 472 97
2098 3069 42
2099 1995 4
2099 2143 42
2100 491 92
2100 4328 36
2101 3122 9
2101 1051 61
2102 553 6
2102 1922 46
2103 505 61
2103 4582 77
2104 711 24
2104 997 95
2105 112 45
2105 653 95
2106 3644 62
2106 4041 48
2107 3608 89
2107 4313 20
2108 366 64
2108 2190 38
2109 1791 99
2109 1295 49
2110 1612 78
2110 2652 93
2111 4235 50
2111 4 52
2112 2130 79
2112 1366 55
2113 1158 63
2113 964 72
2114 4874 64
2114 3298 61
2115 654 84
2115 3978 63
2116 3581 72
2116 1106 66
2117 753 99
2117 2083 70
2118 3127 27
2118 1029 83
2119 1417 5
2119 324 13
2120 2348 1
2120 3557 14
2121 4321 15
2121 4712 85
2122 3478 39
2122 2300 30
2123 4045 2
2123 898 79
2124 3152 20
2124 4781 65
2125 1460 29
2125 4107 45
2126 4330 27
2126 40 31
2127 4057 33
2127 914 40
2128 495 8
2128 4058 4
2129 4817 27
2129 1904 54
2130 948 99
2130 218 84
2131 2467 4
2131 1297 67
2132 1237 73
2132 1571 85
2133 3718 36
2133 381 89
2134 3765 36
2134 1466 65
2135 872 73
2135 901 24
2136 2374 31
2136 523 60
2137 3867 88
2137 1468 56
2138 659 62
2138 3942 28
2139 1382 85
2139 2296 80
2140 1812 86
2140 1146 99
2141 4923 12
2141 542 86
2142 2883 13
2142 1469 100
2143 2941 42
2143 3812 30
2144 844 35
2144 2214 16
2145 1690 73
2145 3857 23
2146 3447 5
2146 224 72
2147 1546 46
2147 4827 77
2148 3630 5
2148 1193 99
2149 2252 45
2149 2540 48
2150 504 63
2150 3719 2
2151 3823 46
2151 951 100
2152 4268 9
2152 2058 35
2153 4274 100
2153 68 68
2154 3219 99
2154 2241 38
2155 3997 86
2155 4816 28
2156 710 10
2156 2779 53
2157 755 29
2157 3130 23
2158 3383 78
2158 4132 14
2159 1248 27
2159 4054 6
2160 4167 83
2160 3076 60
2161 2057 81
2161 2794 80
2162 4851 17
2162 4292 5
2163 3833 46
2163 4157 70
2164 2921 22
2164 1920 91
2165 3400 9
2165 3673 99
2166 3708 87
2166 4434 56
2167 1791 56
2167 301 10
2168 1408 90
2168 2487 16
2169 2868 1
2169 915 31
2170 4298 65
2170 3002 2
2171 1028 3
2171 4106 16
2172 1215 1
2172 3421 4
2173 4417 55
2173 1709 100
2174 394 72
2174 4528 69
2175 799 54
2175 1431 70
2176 2952 33
2176 256 76
2177 1806 42
2177 648 47
2178 1897 51
2178 861 81
2179 3706 84
2179 1623 6
2180 4576 26
2180 1826 14
2181 1053 3
2181 1195 99
2182 711 76
2182 608 89
2183 2997 23
2183 2873 14
2184 4050 65
2184 4892 33
2185 1225 93
2185 3385 98
2186 4889 37
2186 4256 80
2187 1182 89
2187 2781 63
2188 576 74
2188 2661 84
2189 4768 21
2189 4528 36
2190 4807 91
2190 3410 58
2191 2501 2
2191 4070 33
2192 1415 28
2192 2803 34
2193 2844 70
2193 4864 73
2194 2312 59
2194 712 79
2195 2811 59
2195 3105 98
2196 3071 38
2196 1609 58
2197 4437 52
2197 2692 28
2198 1508 67
2198 2202 72
2199 695 33
2199 2774 11
2200 4750 54
2200 2881 98
2201 2630 96
2201 3775 84
2202 3731 21
2202 192 51
2203 2447 98
2203 1715 67
2204 4889 92
2204 3908 45
2205 1503 79
2205 2767 76
2206 375 38
2206 1272 52
2207 4102 43
2207 510 81
2208 2578 81
2208 3248 55
2209 15 22
2209 4038 50
2210 3627 23
2210 2476 66
2211 1765 93
2211 4100 16
2212 3519 37
2212 341 68
2213 856 70
2213 61 15
2214 2644 9
2214 1987 34
2215 3181 38
2215 4203 71
2216 3673 30
2216 3432 60
2217 2511 7
2217 2959 21
2218 3969 45
2218 801 88
2219 2493 93
2219 4497 53
2220 3913 72
2220 3259 64
2221 3264 100
2221 3606 22
2222 1459 44
2222 4662 2
2223 1279 93
2223 2970 55
2224 677 59
2224 2999 96
2225 3070 54
2225 3894 4
2226 4563 80
2226 169 38
2227 1867 48
2227 4032 49
2228 3290 90
2228 987 13
2229 1874 11
2229 1250 65
2230 923 9
2230 476 1
2231 3648 26
2231 951 69
2232 108 70
2232 3505 67
2233 3966 29
2233 4280 10
2234 3229 97
2234 1343 27
2235 2256 6
2235 2358 82
2236 1573 2
2236 3398 72
2237 4433 15
2237 1847 37
2238 592 72
2238 1821 38
2239 2055 91
2239 773 54
2240 2791 54
2240 3150 5
2241 3884 2
2241 2267 95
2242 2320 40
2242 157 48
2243 4491 77
2243 3105 75
2244 1707 3
2244 3068 2
2245 1671 1
2245 2262 6
2246 2533 89
2246 2818 6
2247 2243 82
2247 4186 51
2248 2042 76
2248 198 56
2249 2714 99
2249 355 70
2250 4292 87
2250 2371 97
2251 109 69
2251 2160 20
2252 471 78
2252 1563 80
2253 4042 61
2253 4770 73
2254 2455 52
2254 404 94
2255 2997 23
2255 3937 51
2256 3104 47
2256 4815 52
2257 3757 40
2257 2956 70
2258 4766 14
2258 3064 66
2259 3302 73
2259 2583 56
2260 200 29
2260 4595 16
2261 3811 96
2261 1226 82
2262 2200 6
2262 2023 26
2263 4526 5
2263 1409 9
2264 1117 39
2264 672 16
2265 3549 88
2265 3363 7
2266 4575 60
2266 1496 87
2267 4743 48
2267 2209 63
2268 4494 8
2268 564 38
2269 1181 52
2269 2274 37
2270 975 37
2270 4624 16
2271 1282 96
2271 2678 20
2272 1051 37
2272 1122 39
2273 2960 18
2273 2750 60
2274 2420 17
2274 3133 32
2275 393 73
2275 2018 79
2276 1471 37
2276 1923 25
2277 2956 42
2277 330 89
2278 790 61
2278 955 62
2279 4731 44
2279 4193 58
2280 2094 82
2280 3162 84
2281 1828 21
2281 4713 24
2282 2348 45
2282 1573 46
2283 2171 95
2283 3233 84
2284 3699 82
2284 3523 68
2285 4542 73
2285 2731 15
2286 601 52
2286 2572 82
2287 4899 32
2287 2840 60
2288 2680 100
2288 3930 99
2289 864 65
2289 3773 100
2290 4556 6
2290 2818 99
2291 1407 50
2291 3370 100
2292 3456 78
2292 2036 24
2293 2620 30
2293 3040 46
2294 3475 6
2294 2372 85
2295 2879 99
2295 885 57
2296 3969 6
2296 1286 18
2297 4088 48
2297 36 93
2298 547 39
2298 1610 28
2299 3857 13
2299 2101 52
2300 2214 90
2300 2109 100
2301 2359 63
2301 2568 35
2302 3665 77
2302 3138 47
2303 1409 86
2303 1468 93
2304 1441 64
2304 172 47
2305 2769 53
2305 2033 1
2306 3010 59
2306 88 56
2307 305 69
2307 4805 31
2308 707 12
2308 86 56
2309 4558 21
2309 2655 7
2310 675 26
2310 4409 54
2311 1631 53
2311 2885 75
2312 762 76
2312 1507 36
2313 115 81
2313 4655 76
2314 3415 12
2314 2729 20
2315 1736 93
2315 3140 25
2316 3472 59
2316 4138 91
2317 1005 92
2317 2133 39
2318 338 24
2318 1218 12
2319 680 90
2319 107 8
2320 2160 70
2320 3151 70
2321 3449 60
2321 4874 73
2322 2882 10
2322 4592 69
2323 488 24
2323 2434 93
2324 550 62
2324 2510 33
2325 917 81
2325 968 2
2326 4449 10
2326 857 21
2327 1234 38
2327 1826 17
2328 395 35
2328 2346 29
2329 4346 80
2329 4515 29
2330 4996 64
2330 1810 92
2331 1937 45
2331 4523 18
2332 3589 100
2332 1102 87
2333 4523 15
2333 1340 77
2334 1693 17
2334 1016 4
2335 2336 44
2335 973 57
2336 244 66
2336 4350 77
2337 4712 50
2337 780 69
2338 2711 84
2338 472 93
2339 1276 19
2339 4860 48
2340 3161 95
2340 3963 28
2341 234 91
2341 466 72
2342 130 62
2342 2940 46
2343 3021 77
2343 4438 94
2344 1830 11
2344 2090 72
2345 3727 21
2345 251 34
2346 3665 11
2346 529 68
2347 266 24
2347 1538 73
2348 2390 39
2348 2483 41
2349 3157 24
2349 3784 23
2350 3750 42
2350 1727 56
2351 1825 93
2351 1317 28
2352 2193 37
2352 3595 42
2353 2026 41
2353 111 48
2354 4434 61
2354 4406 24
2355 4035 6
2355 1130 86
2356 855 9
2356 1062 28
2357 687 37
2357 1916 4
2358 1383 36
2358 2859 26
2359 1471 34
2359 4774 38
2360 3941 92
2360 1345 37
2361 155 16
2361 3650 62
2362 2385 88
2362 4105 37
2363 295 49
2363 318 53
2364 4455 78
2364 4430 77
2365 205 66
2365 2549 59
2366 64 32
2366 3599 26
2367 325 2
2367 1372 91
2368 1530 48
2368 687 87
2369 1314 2
2369 3230 81
2370 3871 34
2370 1366 58
2371 2376 62
2371 3415 63
2372 2444 63
2372 3716 71
2373 4553 31
2373 2203 16
2374 1434 11
2374 2890 31
2375 3830 6
2375 3917 15
2376 588 50
2376 4537 52
2377 2390 51
2377 560 57
2378 1000 74
2378 2574 67
2379 2709 50
2379 2564 16
2380 428 77
2380 2091 81
2381 4121 29
2381 1063 56
2382 2509 77
2382 4230 85
2383 1189 63
2383 1369 58
2384 748 56
2384 2348 47
2385 4113 50
2385 3126 38
2386 253 47
2386 294 25
2387 1304 56
2387 495 16
2388 415 42
2388 1451 72
2389 4228 64
2389 3211 61
2390 2228 69
2390 2075 60
2391 3611 8
2391 902 78
2392 4127 58
2392 1729 38
2393 1121 70
2393 1094 73
2394 2608 37
2394 4349 80
2395 1614 13
2395 603 17
2396 3180 26
2396 3952 63
2397 3256 92
2397 2668 31
2398 1749 40
2398 4958 98
2399 804 4
2399 3424 27
2400 3092 19
2400 2464 87
2401 373 46
2401 3578 11
2402 3754 80
2402 2044 42
2403 3148 27
2403 4460 84
2404 1718 34
2404 4284 57
2405 636 50
2405 3834 38
2406 1190 16
2406 4837 45
2407 432 33
2407 3666 12
2408 567 48
2408 2149 67
2409 4687 64
2409 1874 89
2410 3299 18
2410 4754 76
2411 1230 42
2411 4502 80
2412 3586 32
2412 2723 23
2413 4217 80
2413 3190 77
2414 4610 17
2414 4313 84
2415 3292 37
2415 2777 78
2416 4538 2
2416 1511 40
2417 4684 39
2417 3814 87
2418 480 83
2418 2155 70
2419 1346 22
2419 4632 87
2420 1288 98
2420 2435 60
2421 4071 36
2421 1208 92
2422 2117 69
2422 4741 48
2423 3172 61
2423 3205 66
2424 4196 84
2424 2911 12
2425 394 89
2425 2213 91
2426 4965 92
2426 1628 78
2427 329 41
2427 931 8
2428 3522 31
2428 1985 41
2429 3021 29
2429 1914 42
2430 1031 11
2430 3222 84
2431 4751 63
2431 566 90
2432 1746 40
2432 2943 11
2433 2531 20
2433 3982 76
2434 2822 91
2434 1273 11
2435 870 8
2435 4700 60
2436 2053 52
2436 3071 63
2437 3984 57
2437 4959 14
2438 3376 22
2438 4111 30
2439 2808 55
2439 3009 7
2440 310 2
2440 4857 49
2441 263 56
2441 1541 52
2442 1115 98
2442 3130 57
2443 1112 31
2443 4377 53
2444 638 65
2444 798 51
2445 2491 57
2445 1564 89
2446 1512 30
2446 1300 34
2447 3684 56
2447 14 52
2448 2467 70
2448 283 54
2449 4176 9
2449 1804 70
2450 1692 27
2450 4761 10
2451 2058 84
2451 784 82
2452 471 67
2452 3113 53
2453 3249 30
2453 212 54
2454 4803 72
2454 3876 25
2455 1722 18
2455 3782 3
2456 3636 50
2456 3996 29
2457 459 90
2457 1393 1
2458 3831 53
2458 4602 5
2459 3510 29
2459 2616 78
2460 4933 32
2460 2499 41
2461 3208 66
2461 3655 61
2462 3272 59
2462 2673 52
2463 2611 69
2463 684 55
2464 981 82
2464 491 16
2465 900 63
2465 529 74
2466 2012 96
2466 3572 51
2467 4642 19
2467 1697 74
2468 1211 67
2468 2597 70
2469 3578 97
2469 2211 2
2470 4605 46
2470 454 98
2471 3919 13
2471 4300 33
2472 3552 11
2472 806 78
2473 2272 76
2473 1181 54
2474 20 15
2474 657 99
2475 2445 86
2475 63 10
2476 1114 27
2476 3424 4
2477 4637 81
2477 1012 64
2478 4143 89
2478 3469 40
2479 3111 9
2479 207 90
2480 1 97
2480 157 41
2481 1415 80
2481 4981 25
2482 4287 7
2482 1350 82
2483 4111 3
2483 856 99
2484 153 66
2484 3590 93
2485 1566 56
2485 297 72
2486 1869 28
2486 3280 72
2487 2473 65
2487 400 58
2488 54 47
2488 20 73
2489 278 50
2489 1673 39
2490 3294 20
2490 2939 64
2491 1948 64
2491 981 85
2492 3703 52
2492 4399 8
2493 1403 25
2493 3509 59
2494 3221 41
2494 2741 64
2495 2530 51
2495 2154 90
2496 1296 54
2496 301 68
2497 948 53
2497 522 96
2498 4040 49
2498 3480 4
2499 4452 12
2499 4972 96
2500 1841 73
2500 4306 20
2501 4088 79
2501 2292 43
2502 2961 73
2502 4766 73
2503 4141 79
2503 612 41
2504 2036 15
2504 3989 95
2505 872 55
2505 4353 52
2506 72 71
2506 366 18
2507 3744 83
2507 1794 70
2508 2921 8
2508 4717 30
2509 2544 22
2509 1331 68
2510 3558 34
2510 1453 18
2511 3708 38
2511 1686 37
2512 2676 67
2512 4583 56
2513 4958 49
2513 1816 53
2514 2093 31
2514 3631 40
2515 4037 32
2515 3223 74
2516 2859 65
2516 643 85
2517 940 19
2517 1267 18
2518 4905 12
2518 548 20
2519 1579 37
2519 577 26
2520 3890 33
2520 1684 95
2521 846 19
2521 1190 93
2522 834 55
2522 167 86
2523 2600 38
2523 476 54
2524 3355 14
2524 921 73
2525 2998 95
2525 3688 19
2526 3160 78
2526 3302 86
2527 3357 36
2527 3843 78
2528 1969 15
2528 1660 20
2529 4870 66
2529 3686 98
2530 2685 34
2530 3676 31
2531 4181 96
2531 4814 6
2532 1958 43
2532 3204 99
2533 4817 99
2533 4364 39
2534 986 42
2534 3545 59
2535 3880 6
2535 701 99
2536 4647 47
2536 1329 68
2537 2526 9
2537 1173 65
2538 2009 32
2538 4603 46
2539 4437 66
2539 4095 48
2540 1206 30
2540 3298 91
2541 695 100
2541 3140 99
2542 3314 92
2542 1647 73
2543 2582 74
2543 4953 73
2544 2061 30
2544 645 48
2545 1159 64
2545 3460 37
2546 2923 64
2546 3603 2
2547 1582 3
2547 2930 32
2548 3028 44
2548 2148 59
2549 3607 98
2549 1336 92
2550 2564 67
2550 1079 47
2551 1363 53
2551 1959 9
2552 2573 36
2552 1560 1
2553 4449 51
2553 9 60
2554 4769 91
2554 1526 81
2555 421 33
2555 3023 17
2556 1989 7
2556 1439 17
2557 552 59
2557 370 59
2558 4459 15
2558 2196 22
2559 3511 72
2559 3417 26
2560 447 96
2560 4053 1
2561 4333 64
2561 791 89
2562 1466 20
2562 2999 74
2563 4653 37
2563 2916 50
2564 2887 63
2564 1917 89
2565 415 43
2565 2960 55
2566 254 43
2566 4494 43
2567 640 55
2567 1363 11
2568 0 72
2568 4206 25
2569 2271 56
2569 4083 50
2570 2451 53
2570 329 61
2571 546 44
2571 776 17
2572 4128 27
2572 317 81
2573 3381 97
2573 4046 50
2574 376 83
2574 3730 84
2575 3124 5
2575 3261 59
2576 3686 44
2576 4884 71
2577 2534 99
2577 2562 27
2578 353 57
2578 4879 74
2579 2572 65
2579 1500 71
2580 1852 95
2580 2767 99
2581 4303 22
2581 663 1
2582 4765 52
2582 3218 21
2583 3967 74
2583 4233 6
2584 2005 84
2584 2636 83
2585 3656 50
2585 3167 71
2586 177 85
2586 4833 100
2587 4743 99
2587 31 32
2588 100 9
2588 4695 86
2589 1728 28
2589 1702 63
2590 3207 90
2590 279 6
2591 4963 28
2591 3931 6
2592 2092 98
2592 3041 33
2593 4347 75
2593 4589 5
2594 4384 1
2594 4829 63
2595 3686 96
2595 2 88
2596 4662 11
2596 3367 2
2597 1226 49
2597 4384 80
2598 4640 55
2598 1550 18
2599 1934 77
2599 3506 65
2600 2895 95
2600 3134 21
2601 2789 80
2601 2250 27
2602 3845 9
2602 4414 1
2603 4005 18
2603 3125 56
2604 2447 65
2604 4535 98
2605 312 79
2605 1164 47
2606 2315 47
2606 382 53
2607 3920 42
2607 2189 95
2608 2105 74
2608 4355 8
2609 2756 23
2609 1896 34
2610 1449 38
2610 2178 42
2611 3401 6
2611 4105 39
2612 3863 68
2612 4655 19
2613 1647 93
2613 3605 81
2614 4827 96
2614 1134 77
2615 3701 69
2615 2159 76
2616 3655 11
2616 2484 56
2617 3171 8
2617 4657 3
2618 3976 81
2618 264 97
2619 543 67
2619 4657 5
2620 300 12
2620 3031 31
2621 554 85
2621 151 50
2622 617 66
2622 1720 28
2623 2499 40
2623 3760 10
2624 2882 46
2624 3828 79
2625 4342 62
2625 3313 10
2626 3978 91
2626 2181 16
2627 4332 24
2627 3045 78
2628 639 82
2628 328 74
2629 2642 35
2629 587 67
2630 842 34
2630 130 50
2631 3530 8
2631 1954 43
2632 4934 42
2632 1349 77
2633 2786 22
2633 2015 3
2634 1260 45
2634 3577 27
2635 1602 97
2635 4618 42
2636 383 65
2636 393 96
2637 2892 82
2637 2099 95
2638 3550 8
2638 850 57
2639 941 23
2639 220 9
2640 4175 3
2640 1336 94
2641 4236 40
2641 4634 66
2642 4499 73
2642 1352 38
2643 3005 14
2643 2591 66
2644 4246 32
2644 977 88
2645 1651 58
2645 325 12
2646 258 96
2646 2931 1
2647 2654 41
2647 3364 63
2648 2649 59
2648 3930 66
2649 4410 45
2649 2977 71
2650 3932 94
2650 3019 11
2651 1145 13
2651 2352 33
2652 4723 1
2652 3 59
2653 319 71
2653 4975 98
2654 1229 92
2654 3933 4
2655 4783 81
2655 1136 82
2656 3317 49
2656 2335 34
2657 2642 1
2657 4036 90
2658 2078 64
2658 4526 96
2659 2777 84
2659 885 71
2660 1672 35
2660 549 80
2661 3516 57
2661 3136 54
2662 3078 84
2662 3838 16
2663 2222 62
2663 3315 89
2664 1075 27
2664 542 90
2665 48 62
2665 1084 18
2666 506 78
2666 4733 79
2667 3584 13
2667 197 26
2668 3116 77
2668 2627 30
2669 3516 17
2669 1278 60
2670 1310 50
2670 4560 23
2671 4629 39
2671 2224 70
2672 4617 89
2672 2134 34
2673 296 12
2673 1345 10
2674 3338 78
2674 2361 65
2675 1155 59
2675 128 63
2676 3829 31
2676 1489 100
2677 18 3
2677 2611 59
2678 3160 40
2678 4247 50
2679 1895 72
2679 1333 28
2680 3325 84
2680 4562 85
2681 2779 22
2681 762 90
2682 2440 33
2682 4544 2
2683 1140 39
2683 1553 46
2684 644 68
2684 565 97
2685 107 44
2685 3524 45
2686 942 19
2686 2487 87
2687 453 33
2687 1259 67
2688 2635 97
2688 4347 26
2689 3856 96
2689 1850 68
2690 2529 90
2690 3353 97
2691 3135 60
2691 2587 56
2692 622 30
2692 4530 57
2693 58 89
2693 4434 22
2694 268 29
2694 1716 91
2695 910 14
2695 4776 42
2696 1650 98
2696 4273 14
2697 530 63
2697 51 33
2698 2551 75
2698 1212 26
2699 2898 89
2699 1448 38
2700 3940 2
2700 946 90
2701 1302 57
2701 2316 3
2702 3762 18
2702 3892 32
2703 4891 25
2703 2802 57
2704 3895 95
2704 3899 42
2705 2112 15
2705 4311 10
2706 1542 71
2706 2263 71
2707 3888 35
2707 1590 100
2708 3421 32
2708 711 20
2709 701 61
2709 4404 43
2710 876 94
2710 1662 78
2711 2047 25
2711 402 42
2712 4793 28
2712 2518 73
2713 553 68
2713 4858 60
2714 3064 44
2714 2782 6
2715 3121 72
2715 756 6
2716 4961 6
2716 2438 34
2717 3428 49
2717 28 40
2718 2373 52
2718 4615 64
2719 3299 71
2719 3066 73
2720 220 50
2720 2592 30
2721 2181 38
2721 3279 29
2722 41 49
2722 2201 22
2723 2729 64
2723 3180 37
2724 3628 7
2724 4308 58
2725 4241 32
2725 2744 97
2726 243 96
2726 1386 39
2727 4483 76
2727 466 22
2728 46 34
2728 804 50
2729 2603 93
2729 2587 60
2730 2954 27
2730 323 28
2731 309 27
2731 1606 76
2732 2712 50
2732 1448 64
2733 1190 31
2733 3247 84
2734 4973 81
2734 1360 70
2735 4884 20
2735 1000 64
2736 1816 93
2736 1621 31
2737 1874 57
2737 275 67
2738 4871 17
2738 2345 97
2739 854 42
2739 321 91
2740 3922 78
2740 2251 95
2741 89 66
2741 4478 44
2742 2441 4
2742 962 55
2743 1230 87
2743 82 81
2744 4804 54
2744 1188 21
2745 3597 44
2745 580 91
2746 4934 13
2746 1712 95
2747 4709 8
2747 3884 36
2748 1790 22
2748 4530 42
2749 4123 59
2749 203 36
2750 4023 79
2750 4374 62
2751 14 7
2751 2828 1
2752 852 18
2752 1848 27
2753 4603 45
2753 3262 33
2754 1652 47
2754 1952 92
2755 3226 74
2755 896 66
2756 608 53
2756 4488 67
2757 1821 16
2757 4141 29
2758 1457 36
2758 2845 21
2759 1502 13
2759 461 96
2760 25 3
2760 793 27
2761 909 10
2761 46 19
2762 4351 11
2762 4287 12
2763 562 38
2763 4599 82
2764 3716 58
2764 2582 40
2765 3898 89
2765 893 62
2766 2797 19
2766 335 23
2767 4777 65
2767 2833 33
2768 4420 92
2768 4918 60
2769 2645 73
2769 4404 47
2770 1503 13
2770 4424 41
2771 3166 84
2771 3652 91
2772 1826 31
2772 1631 76
2773 2226 69
2773 3885 62
2774 2263 21
2774 3114 44
2775 2352 29
2775 3780 4
2776 431 51
2776 4125 56
2777 1471 10
2777 2942 30
2778 1309 65
2778 1203 65
2779 394 46
2779 3820 50
2780 1734 24
2780 2694 83
2781 155 32
2781 4546 72
2782 3617 4
2782 4778 93
2783 4560 69
